community_id,size,mean_sentiment,sentiment_variance
6468,5,-0.23802749514579774,0.10430518943910472
1996,18,-0.15111029479238722,0.05266750470848888
4579,11,-0.13319570164788852,0.07733744346048137
2460,11,-0.2696158520200036,0.2591593212252766
3218,6,-0.33882418771584827,0.07102356425408445
3504,14,-0.14382202550768852,0.07961742297751316
6028,5,-0.38470550179481505,0.03966731065783463
8672,4,-0.16085419058799744,0.07762221188915941
2476,12,-0.3054240321119626,0.14545569880535125
2606,1,-0.4263709485530853,0.0
2236,14,-0.1060810536146164,0.14024276358912283
16226,1,0.27705150842666626,0.0
2062,7,-0.22975145280361176,0.0926897659513229
2155,22,-0.21265709400177002,0.11304508952428675
831,20,-0.2752628937363625,0.18610333391410783
1301,25,-0.10723248779773713,0.14152548087183572
4200,9,-0.20804140965143839,0.04591554602194492
6950,5,0.017143858969211577,0.0009617001973132398
7597,5,0.1180722713470459,0.05576424504420174
5538,4,0.04627295956015587,0.01002694325337132
4351,11,-0.2424663630398837,0.08779047925958228
1962,18,-0.21252305143409306,0.07480209024649899
1071,13,-0.28714518822156465,0.12447124883676408
2276,18,-0.1153557693792714,0.06653534664174791
5397,8,-0.1552371233701706,0.13539085333197565
3021,12,-0.34986670066912967,0.1321372075088816
3708,1,0.054327115416526794,0.0
2974,13,-0.08431064853301415,0.11290103393296094
1019,8,0.030365996062755585,0.42345133761530407
4401,7,-0.18383220263889857,0.056882108793296145
14403,2,0.4343869686126709,0.18869203850050553
14188,2,-0.030255835503339767,0.0009154155820051552
1929,23,-0.18419200959412949,0.1639645640667142
3071,16,-0.09604139532893896,0.0594433691796276
995,28,-0.34534692764282227,0.15300317217818796
3637,14,-0.023230703281504766,0.006145649006232539
855,32,-0.09066305845044553,0.05784476460571124
902,25,-0.08523712977766991,0.19569880326778985
7842,4,-0.15651632845401764,0.0734920832181778
1797,16,-0.12575966399163008,0.10505568068084215
6696,6,-0.001228748510281245,7.5491145075918936e-06
4365,10,0.11475671529769897,0.15802756840525717
14184,2,0.023642711341381073,0.0005589777995718692
1438,24,-0.26597089879214764,0.09282644249943008
2534,14,-0.25192925706505775,0.10519437670955088
1368,24,-0.17936642343799272,0.10363168052115812
263,37,-0.42122658080345876,0.24931272485360723
292,57,-0.34537926682254727,0.14615817325407762
16126,1,0.903278648853302,0.0
1947,24,-0.11171855218708515,0.07003244181773548
760,26,-0.0640675312337967,0.10839770500862791
5996,5,-0.17815784811973573,0.015253418324179025
11771,3,-0.25438453753789264,0.12942298587673506
1266,31,-0.14428578509438422,0.09247180372057141
3413,11,-0.32933542267842725,0.13787076384342234
3423,15,0.0015884151061375936,0.012358815265107043
2400,10,-0.09668847769498826,0.35726003556720654
4851,9,-0.03976913293202718,0.1375774326118528
1243,18,-0.29309092420670724,0.16905748855365918
7252,4,-0.0936160534620285,0.01468897043050732
3163,8,-0.4061985947191715,0.15679402380576088
5176,9,-0.04861929019292196,0.19762973952300672
3421,16,-0.3888456914573908,0.16708509889535045
4353,10,-0.2277020573616028,0.12376702025690081
1718,8,-0.3081061989068985,0.126676508025104
2782,11,0.028512576764280147,0.0998006750236752
1424,15,-0.18239435454209646,0.128500233093952
2798,11,-0.18608214367519726,0.12423869543164337
2156,16,-0.18465715367347002,0.08586654425205897
1910,5,-0.11226577758789062,0.0504144192696549
650,22,-0.13622485406019472,0.245805502726905
7793,4,-0.142703577876091,0.06109293341591271
3027,18,-0.040820816738737956,0.03668311163806122
2538,15,-0.1431258127093315,0.13211399752266118
1178,21,-0.0023403907460825784,0.14202336629500584
1703,18,-0.3366466694407993,0.15344454721968026
1048,24,-0.09395346123104294,0.204300199708657
4687,10,-0.08373177275061608,0.024255322121435337
3927,7,-0.2317866555282048,0.12437127471171494
3077,11,0.0291994647546248,0.17674949392705552
4313,12,-0.1592787504196167,0.062133025137335096
2661,16,-0.17149345204234123,0.07280951069527439
5916,5,-0.055647223442792895,0.011312104047276698
245,62,-0.4607030730093679,0.14070036461383068
191,50,-0.2563354857265949,0.22637877996634967
5155,8,-0.36659103259444237,0.15246574546145428
463,37,-0.11335399122657003,0.20236963896281712
3415,14,-0.14762563364846365,0.08233310388105956
4471,9,0.053284254339006215,0.01927520805829165
14400,2,-0.0683271512389183,0.004668599596426015
4319,12,-0.03790809710820516,0.12027926813351382
8298,4,0.07084999978542328,0.015059167408783436
296,58,-0.19417950164141326,0.15471997491063486
1659,18,-0.08963959850370884,0.023203292594950756
1526,20,-0.28590409457683563,0.1569878440888302
6107,7,-0.12057879460709435,0.0867831477548339
4817,9,-0.1537700096766154,0.08857081401271848
2525,13,-0.15956267829124743,0.19845156796324323
1276,25,-0.3548163077235222,0.11878619316292725
14379,2,-0.47700929641723633,0.22753786886846683
1305,29,-0.06070029555723585,0.1245171723492634
2441,16,-0.13575241342186928,0.08256173177615575
1954,20,-0.2625684183090925,0.11198680002106876
6407,5,-0.33552365899086,0.0997458843708324
1909,15,-0.20872771143913268,0.21839531761796183
11634,3,-0.42189385493596393,0.0943829243471923
5260,7,-0.20300957134791783,0.10949057359592103
188,52,-0.2383285194921952,0.1281572677931163
5460,6,-0.11274423698584239,0.2359348969057833
5969,6,-0.1581307165324688,0.102843654357682
751,16,-0.19757653400301933,0.20460754477260035
5273,5,0.1418745659291744,0.0877465389886197
2337,23,0.007145235072011533,0.0011934961411270264
634,19,-0.3582297083186476,0.15005486678816815
845,16,-0.4065998764708638,0.11709786977730391
3552,9,-0.0748119784726037,0.08554457247225172
2449,14,-0.031602264514991214,0.03614653339034679
3359,9,-0.2637536889976925,0.11886700448456795
638,33,-0.2064700537558758,0.15493720233058678
2173,15,-0.0029364779591560366,0.11614151065724639
545,36,-0.3455281936460071,0.13105846536000323
1483,14,-0.2894671990403107,0.10153018594390548
5389,6,-0.1621765991051992,0.06102111124165599
1479,20,-0.14736224114894866,0.08013762091428892
780,30,-0.193284830575188,0.11632240372447274
5263,6,-0.38653723647197086,0.13234332894031972
11637,3,-0.28019555409749347,0.15701909707200282
2000,11,-0.3280743197961287,0.11350511956587256
3497,8,-0.3595036715269089,0.09987900729392996
611,20,-0.581396471709013,0.12370718875424516
4793,8,-0.11986946780234575,0.26662220262016945
5988,7,-0.23943070428712027,0.10636579593788976
16019,1,-0.6957611441612244,0.0
5149,9,-0.18469594584570992,0.11941983434657272
2742,13,-0.18096681512319124,0.22450726755698167
1227,19,-0.16842838533614812,0.10040240081081325
6756,6,0.057563082625468574,0.08828817244308218
3153,8,-0.4251492768526077,0.07772078691024364
3732,11,-0.18256178227337924,0.047394463757722716
4507,7,-0.019033610820770264,0.18030393792801672
2026,16,-0.46365375560708344,0.14140483051613276
6037,7,-0.033951597554343085,0.23886903572437618
8830,3,-0.2376557191212972,0.1129604816621218
4169,12,-0.38736297686894733,0.12271841214356527
11640,3,-0.02004903306563695,0.0008039274537340078
1702,4,-0.21127506345510483,0.14223196326646698
1991,15,0.00010432104269663493,0.006997786582598572
1021,21,-0.19960220761242367,0.07887047105163845
852,14,-0.36479827974523815,0.20117991081892242
1586,16,-0.12073627673089504,0.1393591992872191
569,32,-0.1999603270087391,0.14530618903549958
14172,2,-0.19139762222766876,0.0366330497944054
1202,29,-0.02402875855051238,0.019584017773950614
1776,10,-0.01486392468214035,0.18588380156200185
3196,15,-0.30149874786535896,0.12702334984579927
1207,25,-0.22040601640939714,0.1302863854059367
7230,4,-0.558029979467392,0.1115562757617754
14171,2,-0.27773264050483704,0.07713541960178905
1433,31,-0.09274882366580348,0.0780781507759282
502,30,-0.2244457354148229,0.11370078522521679
2577,8,-0.4085609568282962,0.15949701306178599
890,9,-0.07905603614118364,0.08429378265029007
1399,17,-0.17440422996878624,0.15296472803105543
14164,2,-0.29568737745285034,0.08743102518494439
3395,10,-0.3282280206680298,0.1333547283120831
2252,18,-0.02108656656410959,0.05452599482536183
1564,17,-0.11712430198402966,0.07090355082959818
3126,9,-0.47509804036882186,0.12848056195307056
1774,23,-0.06732423895079157,0.016582558734750064
1057,16,-0.32116677425801754,0.1530814111337182
2095,24,-0.023311170438925426,0.04269690214189096
15929,1,0.2974594235420227,0.0
7026,5,-0.14931679964065553,0.08918202661971068
1519,15,-0.2728359858194987,0.10807893430023167
2172,17,-0.03300591777352726,0.017430249729165483
787,18,-0.17054704825083414,0.22515179455132728
1669,19,-0.1398506439045856,0.06051185433231567
817,13,-0.3649233854733981,0.11845303671348198
4027,8,-0.1257980614900589,0.46864082285486375
319,46,-0.5623720965307691,0.17930569941918129
7225,5,-0.09682317078113556,0.058546765021303494
2108,19,-0.015742936808811992,0.07143570438898551
4094,10,-0.14554481506347655,0.08518169222333952
233,37,-0.3957280462255349,0.14981403136743943
4213,7,-0.3145133597510202,0.08783918741724975
713,21,-0.03899840584823063,0.13728072703337332
4888,10,0.0033389493823051454,0.04262146591343817
4192,9,-0.20346420175499386,0.15468332072833268
3765,7,-0.2709112507956369,0.18356999457719766
1500,24,-0.18924438022077084,0.09487379949133895
969,12,-0.27592433492342633,0.16242781751827398
8733,2,0.06845878809690475,0.004686605667696908
6158,7,-0.001321554183959961,1.047903276685247e-05
7712,4,-0.1346857212483883,0.039911597392186235
11648,3,-0.04271106421947479,0.0036484700135201997
2607,1,-0.3859426975250244,0.0
6479,6,0.0685522307952245,0.023497041735008634
1627,15,-0.2583105186621348,0.12174752090295492
4999,7,-0.10611990519932338,0.31098913666141303
11651,3,-0.24222332239151,0.11734427582076279
4737,8,0.0036557894200086594,0.17885230632290086
2467,14,-0.20619301072188786,0.1803216321984328
6852,5,-0.22092916965484619,0.08048579331894187
362,38,-0.3735040775255153,0.17515858772672208
288,70,-0.18924775975091115,0.23013165785618211
3842,12,-0.1794318308432897,0.10336717237830668
3140,13,-0.10045487089799,0.1953517347471318
1535,16,-0.11829291749745607,0.14151378509359913
1251,31,-0.03021869459940541,0.010642909691138479
15918,1,-0.9039535522460938,0.0
2857,13,-0.207752885726782,0.2804949665437967
6130,7,-0.2057292631694249,0.1108870836274125
2119,16,-0.23688431177288294,0.2565105739514442
1201,24,-0.2343128795425097,0.0977959096153113
1362,18,-0.3083115468422572,0.13477896238382253
933,20,-0.3714980024844408,0.17913898995831617
11866,2,-0.32436224818229675,0.10521086804587387
6222,6,-0.19773946205774942,0.11614745744594006
3323,6,-0.11232451473673184,0.08449524304279787
433,26,-0.4089625609608797,0.2243721208126087
3171,14,-0.08410443578447614,0.10333189214380624
14154,2,-0.2333747297525406,0.05446376448707135
2815,14,0.0855493141072137,0.06420492556496346
1859,18,-0.07383149613936742,0.0818065231481222
11768,3,-0.28205660978953045,0.15911186225192683
1255,17,-0.19846482399631948,0.10445236812178738
14151,2,-0.2379644215106964,0.05662706590492039
410,39,-0.3796218224825003,0.19376583307346412
724,32,-0.15869703982025385,0.07218947287322255
2877,12,-0.07610292918980122,0.12671069952386718
5462,5,-0.2141476973891258,0.08634915400239944
920,27,-0.23977412283420563,0.1964091572237235
3940,6,-0.3421349028746287,0.12521404198967004
14147,2,-0.06744208186864853,0.004548434406777491
4873,10,-0.14529760479927062,0.08720432927793954
8009,4,-0.14105086028575897,0.05968603556205809
3043,16,-0.14548474922776222,0.07084168433626978
829,29,-0.17182976701136293,0.10312593637368324
14143,2,0.09451432526111603,0.008932957679564035
11653,3,-0.015130882461865744,0.0004578872081495926
6104,7,-0.10669181176594325,0.04576088349450493
4973,9,-0.00022960040304395888,4.2173076062358694e-07
947,22,-0.24688934500921855,0.13399500195843397
4952,9,-0.2778196069929335,0.11614247334176604
1952,18,-0.1310996392534839,0.09598117031683892
5490,7,-0.034581201417105537,0.08580343152955926
624,33,-0.05696293858416153,0.07030365453122442
3717,9,-0.3465384675396813,0.12561946260086587
11656,3,-0.31833815574645996,0.2026783628081148
14142,2,-0.3903813064098358,0.15239756439425012
2926,15,0.01687192718187968,0.13153721519549919
754,28,0.009723965610776628,0.09501282635909655
15782,1,-0.6749961972236633,0.0
1992,14,-0.1524977290204593,0.07295769375890844
725,17,-0.27545255159630494,0.18007325576255104
5002,8,-0.33937695622444153,0.15159599874651963
4033,12,-0.08197976648807526,0.16789872134873587
15771,1,-0.15030702948570251,0.0
866,36,-0.12778628162211841,0.057441612646572854
3408,10,-0.4544191360473633,0.20906146490878044
2370,18,-0.34915579275952446,0.1134826789674236
8333,4,-0.19664181768894196,0.11600401339203326
14137,2,-0.17825640738010406,0.03177534677206162
4253,12,0.03043299913406372,0.046770164194237775
5009,7,-0.2295234618442399,0.06785006033759079
4442,10,-0.2281643681228161,0.11916188783618895
5012,7,-0.2237406075000763,0.09224824090835756
5773,1,-0.5907373428344727,0.0
1122,32,-0.12745709740556777,0.1657487342251529
1708,18,-0.12554817067252266,0.049809100345580226
8519,4,-0.1937125325202942,0.1125736357662781
15760,1,-0.8228403925895691,0.0
5141,6,-0.24327047852178416,0.1097604041280681
7874,4,0.18291990458965302,0.10037907448526329
15748,1,-0.6888977885246277,0.0
7726,4,-0.1695263534784317,0.08621755357108252
4797,5,-0.26623724699020385,0.1307572170926397
1917,15,-0.13797747145096462,0.12919168776915743
15747,1,0.21813060343265533,0.0
3938,11,-0.2856957424770702,0.12082442136905237
2813,10,-0.19187598302960396,0.1327302730039818
4198,12,-0.11788781483968098,0.06989750032809953
672,26,-0.2305767866424643,0.2429941388698697
4303,10,-0.08183574676513672,0.048372542973061886
1192,20,-0.1667524129152298,0.13659022180112596
365,39,-0.23875303623768,0.14047109199053207
1746,20,-0.07194675207138061,0.13288409766700118
1554,18,-0.11525802893771066,0.19201657839553907
14133,2,-0.026533178985118866,0.0007040095870563534
520,19,-0.2698141595250682,0.12634099193533793
1814,21,-0.035995700174853915,0.0655645030923511
4096,5,-0.2952216029167175,0.32206962339759804
11761,3,-0.4182450771331787,0.10633383185749305
3290,14,-0.09169875298227582,0.17966666107848447
4466,7,-0.2227766556399209,0.06657987592142091
4256,10,-0.1928691565990448,0.09401894944458337
3567,15,0.055070927987496056,0.0450524182339942
2758,12,-0.2624814261992772,0.11141318550039714
8685,4,-0.08549193292856216,0.021926611787585315
4527,10,-0.06844072714447975,0.07234429967698167
4669,5,-0.3134837746620178,0.14742553155807628
11842,2,0.2188147008419037,0.047879873304531806
801,21,-0.241568746311324,0.1475638213434802
4150,11,-0.05347091298211704,0.05824254381208648
6788,6,-0.05402479569117228,0.014593392747364533
15730,1,-0.6810811161994934,0.0
3093,8,-0.23017431423068047,0.08462016662447899
3183,15,-0.08146273146073023,0.030483015463012606
827,28,-0.19343242847493716,0.1126974845319336
1882,9,-0.2956817117002275,0.14712485542329143
499,33,-0.336522164895679,0.25693965328032753
3730,13,-0.1633177766433129,0.10473944617187646
2654,7,0.0468822887965611,0.3006606459650575
1249,21,-0.16451217447008407,0.13936956853456586
4945,9,-0.19609334733751085,0.08161622961200116
6910,5,0.07165217399597168,0.020536136153396
11661,3,0.017473340034484863,0.000610635223921463
3302,9,-0.1629018568330341,0.10107883679820781
11663,3,-0.6299216349919637,0.19896012438678037
4049,12,0.017003546158472698,0.006025286281998326
6542,6,-0.12780606746673584,0.08167195440655917
4459,8,-0.14996159821748734,0.20698928310180734
2087,10,-0.15820591077208518,0.15024465488961128
11847,2,-0.10020416975021362,0.010040875635329627
1600,13,-0.2785228525216763,0.13663314115046019
4226,10,-0.100103959441185,0.06265733078120929
2576,18,-0.19053258332941267,0.08790613612437616
3954,11,0.1045595570044084,0.16534932639330974
1275,37,-0.0008821758265430863,2.80164308017312e-05
11785,3,-0.2196968992551168,0.09653345508462585
11774,3,0.27674947182337445,0.15318054030903341
2037,22,-0.11048541184176099,0.06742036535582023
856,6,-0.21594991286595663,0.08382730141264083
7579,5,0.08277931213378906,0.2381168894932025
1898,26,-0.17752304587226647,0.08784739739697318
4686,9,-0.28174082852072185,0.11321606751296222
4311,12,-0.03568186548848947,0.06421450118939791
8687,4,-0.4221094846725464,0.05991098832124919
11851,2,-0.444293349981308,0.19739658083761302
3846,5,-0.16797722727060319,0.062080100583032316
621,34,-0.26212094899486094,0.09536874112554646
14121,2,-0.08790847659111023,0.007727900256569775
5381,8,-0.16521354019641876,0.09531675653098381
4564,11,0.08353738351301714,0.0697849444420091
4829,9,-0.23623905248112148,0.05907498844603486
7172,5,-0.16104620397090913,0.08298172001482133
3889,12,-0.14159887408216795,0.07364843020680356
3084,10,-0.19628539383411409,0.14413343556820632
2368,17,-0.15896041033899083,0.08493018187939905
7171,5,-0.13933009207248687,0.12317133468434102
911,15,-0.40391640464464823,0.11739733197516303
5030,9,0.01886847284105089,0.0014775140194505977
14387,2,-0.24096916615962982,0.058066139039667286
4348,10,-0.22482178807258607,0.12318624783227539
1419,11,-0.27716205336830835,0.0981723184479637
1565,16,-0.23709590267390013,0.16015884148189885
474,37,-0.24385201085258174,0.08468885104327524
8338,4,-0.15737256407737732,0.07429837177286469
2764,14,-0.22550120311123983,0.18413257551239687
3301,11,-0.25459676032716577,0.07914814336755194
894,29,-0.057097277764616344,0.06757411283965861
2776,10,-0.33947198688983915,0.13785635672853438
15608,1,-0.07312726974487305,0.0
3831,13,-0.13617675923384154,0.10230060392264265
15579,1,-0.6684476137161255,0.0
14115,2,0.15208646655082703,0.023130293307915828
5168,9,-0.09670390685399373,0.07481316480660716
788,25,-0.17239730417728424,0.16770165565857348
11667,3,-0.04325613876183828,0.0037421870811668156
5159,9,-0.21687178479300606,0.12330437937608292
4359,12,-0.07146616031726201,0.17434595829239327
6495,5,-0.1511639714241028,0.09140218502682786
487,27,-0.3381402693964817,0.1288109693953153
675,13,-0.04618546653252382,0.34911684711816926
570,37,-0.3264880587120314,0.15092983955769584
14114,2,-0.36296436190605164,0.13174312801386723
276,62,-0.010890445221335657,0.032415545422030824
3926,8,-0.0496274009346962,0.08102733200370243
7927,4,-0.3433650806546211,0.14242855702420448
11668,3,-0.03681197762489319,0.0027102433933112735
3074,13,-0.13506527588917658,0.04884863942951599
4692,8,-0.05802877992391586,0.02511925634365192
1319,17,-0.03033556307063383,0.19684588153102925
11669,3,0.011335190385580063,0.0002569730821546934
11676,3,0.01600043723980586,0.000512027983729932
7930,4,-0.14364513009786606,0.18324075865123007
2846,18,-0.03371025746067365,0.018766642834823367
7931,4,-0.15352758765220642,0.07071216051091778
2648,18,-0.06085870166619619,0.04699744030156064
7589,5,-0.12433301210403443,0.06183479159544787
4830,7,-0.09399418639285224,0.008744777147083858
2436,17,-0.17286384587778764,0.1564735658178803
3862,13,-0.03083099195590386,0.06833420229858236
972,27,-0.278175031973256,0.12750920299897212
1635,17,-0.30267579064649697,0.3083337562580184
4599,10,-0.21854464560747147,0.12428893025365088
6024,6,-0.17450620979070663,0.08745740657390648
15565,1,0.8311793804168701,0.0
1567,17,-0.08120203785160009,0.03247835226965753
7018,5,-0.08342896699905396,0.027841570138116938
7942,4,0.009701382368803024,0.00028235045959716654
7164,5,-0.20655878782272338,0.07696064571626036
1219,21,-0.24906210956119357,0.09914227406282006
6408,6,-0.2320337494214376,0.11892548671146207
11677,3,0.048167165368795395,0.006420201041797034
15450,1,-0.15462732315063477,0.0
6373,5,0.04815917015075684,0.07281614701606066
4355,12,-0.3941518117984136,0.16975729290984834
444,4,-0.4439934492111206,0.19784919579839055
11692,3,-0.06977621714274089,0.009737440957501854
4537,10,-0.19890890121459961,0.09906437571226419
999,27,-0.3150685081879298,0.15011361324666728
2299,6,-0.416614081710577,0.1398093882126252
4832,9,-0.09620188342200385,0.08708933546452992
1812,7,-0.3946017750671932,0.11110626237635093
2487,12,-0.1374658408264319,0.0684914383769548
4386,10,-0.003577519953250885,0.012333215723029945
8710,4,0.18003375828266144,0.0972364623641393
5431,8,-0.053797781467437744,0.006804709461182112
3746,12,-0.18218367670973143,0.10356787407697148
1055,21,-0.21657722194989523,0.09032291570499389
3917,8,-0.13597098365426064,0.05910261118864644
3523,13,0.12120027037767264,0.0422628842160654
14095,2,0.26937180757522583,0.07256117071634449
3931,5,-0.10685351192951202,0.060600739037345995
4078,13,-0.11127765820576595,0.07519510434321813
578,27,-0.16976218146306496,0.14337341119509053
2446,10,-0.33292973041534424,0.1687752048680089
3390,13,-0.1837339332470527,0.12405878246092948
3045,14,-0.37466903243746075,0.12229017213386754
552,40,-0.29313305448740723,0.1779267777392089
2751,14,-0.06267671287059784,0.0738039992582045
5938,5,-0.2269486129283905,0.09766829298697828
1175,17,-0.26840218112749215,0.09347400412079633
1437,16,-0.4062007600441575,0.20058778041531916
7976,4,0.11776275932788849,0.04160420245355456
953,23,-0.4323381185531616,0.1358474410667352
7983,4,-0.15582554042339325,0.07284479714472769
15433,1,-0.9455987811088562,0.0
2317,16,-0.11339912191033363,0.13843708777019625
11695,3,0.08796493212381999,0.015475658567096512
5468,6,-0.07660057147343953,0.029338237750287603
2666,20,-0.0688180923461914,0.043128017677105744
2690,14,-0.3519470728933811,0.15889890702586218
2178,9,-0.42011455198129016,0.10190318266064462
1137,21,-0.13835866394497098,0.15950094169084922
1501,19,0.13667215955884834,0.20727333616701193
2842,17,-0.3087438331807361,0.1380746096956013
7552,5,-0.02487003803253174,0.22699204681639315
50,1,-0.4159279465675354,0.0
2945,14,-0.06937836110591888,0.148340614239129
4339,12,-0.12207071979840596,0.05840124564418749
678,32,-0.2625077851116657,0.19204319798233113
3937,13,-0.15180601294224078,0.08541068874922467
1023,15,-0.14949773798386257,0.08277131717606898
15423,1,-0.540086567401886,0.0
4165,10,-0.41377547681331633,0.13357875236136935
5837,1,0.3510648012161255,0.0
14089,2,-0.07040975987911224,0.004957534286234244
4246,8,0.02989928051829338,0.1775116986609608
1477,13,-0.498050603729028,0.16005157909950582
3885,14,-0.09367655430521284,0.0660968852784753
4457,5,0.0294778972864151,0.0034757857137137542
5546,7,-0.07814514317682811,0.04914197762851805
3207,16,0.05203259550035,0.10689156743849526
15371,1,-0.7469530701637268,0.0
15368,1,-0.41821160912513733,0.0
3516,14,-0.09974454662629537,0.057784742063631385
2421,20,-0.09638295099139213,0.0904891504243036
2414,22,0.030567838387055832,0.01962224761680044
1837,7,0.022643408605030606,0.00881936664630509
8698,4,-0.15094900131225586,0.06835680299150226
3686,9,-0.018345117568969727,0.002692346708954574
11698,3,-0.29418104887008667,0.17308497902860864
1626,18,-0.16317223757505417,0.09369196721431036
14086,2,-0.27411165833473206,0.07513720123501688
1575,16,-0.09152967226691544,0.11570777830115367
4706,10,-0.0631386935710907,0.03587845163277681
3970,12,-0.04424975626170635,0.06821260017977285
2203,17,-0.14910999203429504,0.07055098383313
1104,6,-0.47334974134961766,0.16928437378983544
3595,15,-0.17870477040608723,0.06690034391803205
3328,11,-0.37246038155122235,0.1748486362503812
2126,22,-0.10566627301953056,0.04912628772377716
2550,4,-0.07066398486495018,0.006541225047998631
2778,18,-0.09890921745035383,0.09008991917833667
6660,6,-0.3438252806663513,0.1318430854486697
7141,4,-0.47254449129104614,0.22342176847933182
4683,6,-0.15611631174882254,0.04878308955639171
5295,8,0.05790257453918457,0.1501318236479685
14085,2,-0.4336065948009491,0.18801467905487446
1976,17,-0.15530169360777912,0.09463954392643222
15350,1,-0.7617733478546143,0.0
627,25,-0.1571431663632393,0.07747979313846591
2115,23,-0.04606220320515011,0.09363078413271589
2615,12,-0.2202264815568924,0.17142859713864275
15339,1,-0.6939627528190613,0.0
1689,21,-0.310543845806803,0.14104756143757374
4594,10,-0.13917707204818724,0.1716794736442671
4697,7,0.1050422340631485,0.1285224582931584
1494,17,-0.31403961602379293,0.2630744239950822
1042,18,-0.12802002330621085,0.10648438840947085
1711,20,-0.05992322191596031,0.13960599688455108
7033,5,-0.3368006408214569,0.22126728384820366
2932,8,-0.004748575389385223,0.13230616014591984
5069,9,-0.10746906863318549,0.09239680570307468
2862,12,-0.1923680022979776,0.11563913754336619
4011,11,-0.14136950536207718,0.08089029157825296
2394,12,-0.22205780198176703,0.11405943090590077
693,33,-0.07943769612095573,0.12565494188571602
15328,1,-0.9460664987564087,0.0
4251,10,-0.02128811553120613,0.0017169710304408754
1503,20,-0.08474499881267547,0.11732314806585271
8079,4,-0.2188083827495575,0.14363132508443055
2366,1,-0.669718861579895,0.0
2375,11,0.18816220624880356,0.22370778804070326
3528,11,-0.0887959518215873,0.0534320696155615
11969,2,-0.40504196286201477,0.16405899167911375
1274,21,-0.19564019391934076,0.1367819929950817
728,37,-0.10687605714475787,0.056714656252359254
3558,12,-0.2823564310868581,0.2438047468014232
4704,10,-0.030521154403686523,0.11084389798741157
1874,8,-0.16588988155126572,0.21445456680306121
2283,22,-0.10686047781597484,0.07565720468824413
228,62,-0.3287614158865425,0.19820126878977964
16140,1,-0.9007270336151123,0.0
1687,27,0.011223496938193286,0.05149497671713992
8891,3,-0.2532653013865153,0.1282866257728048
5320,6,-0.20957602808872858,0.08191466706014963
3257,13,-0.062470695147147544,0.10315700023709032
4435,8,-4.172325134277344e-05,1.2185807918285718e-08
15971,1,-0.6289370656013489,0.0
11921,2,-0.21464022994041443,0.04607042830887398
981,14,-0.28661175285066876,0.12454406782404778
528,29,-0.3156785797970048,0.1067475873283452
1480,6,-0.2321539930999279,0.41258562632184753
6419,1,0.0,0.0
3121,13,-0.23455736728814933,0.10051935996193796
3569,11,-0.15792726115746933,0.0735576706377219
548,20,-0.4024856150150299,0.13472338111827625
2890,19,-0.04038208566213909,0.015559072703982511
3024,12,-0.25147869251668453,0.1281600549966199
4079,12,-0.07349270582199097,0.0283169097985283
2401,14,-0.007005426500524793,0.0006379880059053155
2551,6,-0.170131782690684,0.05843793777234494
3210,8,-0.15612414479255676,0.35419533706400763
3822,13,-0.09595583035395695,0.03619557371562113
15859,1,-0.5966898202896118,0.0
2681,16,-0.25028278678655624,0.14478603188799694
3958,4,-0.14740373194217682,0.06518358057144336
515,43,-0.2188049553092136,0.14836144503066923
7129,5,-0.29389610290527346,0.06939041164850807
955,21,-0.20571212470531464,0.09042321058849452
1967,20,-0.19951086044311522,0.0777522091650121
1316,10,-0.1664000302553177,0.19891603312315725
5937,7,-0.08288201263972692,0.11938850738358689
3898,9,-0.22266409132215711,0.11118369912371318
755,47,-0.005425987408516255,0.060247654922840135
11709,3,-0.2821699579556783,0.15923977034541853
7125,5,0.0008893042802810669,3.163448411704905e-06
879,31,-0.14322273433208466,0.0906443467679491
926,25,-0.29750371754169463,0.20626694708288365
3200,12,-0.3102775191267331,0.2666333961774897
5344,8,-0.15325312688946724,0.08464907090858051
80,162,-0.5509038315511045,0.18761303438348242
1051,13,-0.15605452198248643,0.20632616959691538
83,67,-0.5499192027013693,0.11212071795275355
15854,1,-0.8229840397834778,0.0
4082,13,-0.07225100122965299,0.14098893181365696
1400,15,-0.28397897084554036,0.14870246921674976
15821,1,-0.600157618522644,0.0
3109,5,-0.21139876246452333,0.20280186253993673
2379,21,-0.08472552327882676,0.05400149472506023
3856,12,-0.12974594781796137,0.05536765518812065
1980,17,-0.049134144778637326,0.183076254569136
729,19,-0.2686068384270919,0.06146705829142511
15721,1,-0.8912851810455322,0.0
2755,8,-0.3549445681273937,0.10211252673166335
1397,20,0.0015332758426666259,0.23608299742325906
4211,9,-0.15253937658336428,0.09074800148126222
2790,14,-0.13176157910908973,0.1112537565325132
2329,21,-0.08533662983349391,0.08532349332260465
748,19,-0.35316236160303416,0.22912735617742228
15699,1,-0.7416207790374756,0.0
1960,14,-0.2553157423223768,0.12774995528695374
6855,3,-0.1444029708703359,0.04170443599235815
1447,16,-0.23931950144469738,0.16190519347626559
4553,10,-0.19335005804896355,0.15669588196216133
726,22,-0.07740569148551334,0.09968580737027607
3040,16,-0.30020312033593655,0.1357942263080382
3505,14,-0.04423444611685617,0.06389687889501561
5463,7,0.16042338950293406,0.10619704137526798
2248,12,-0.14088591933250427,0.12174349858609175
7120,4,-0.01581656839698553,0.002278700215007398
2265,11,-0.22032913836565884,0.07109534080974124
2418,22,-0.10494403676553206,0.07361632693582222
