community_id,size,sentiment_variance,sentiment_mean,frac_positive,frac_negative,polarity_balance,bimodality,semantic_cohesion,internal_density,conductance
2483,12,0.14191598305555558,0.044116666666666665,0.25,0.16666666666666666,0.08333333333333334,0.38628480354824535,0.3154928684234619,0.21212121212121213,0.034482758620689655
2519,14,0.1309994526530612,-0.01838571428571429,0.21428571428571427,0.21428571428571427,0.0,0.20721184765284617,0.37754449248313904,0.16483516483516483,0.14285714285714285
2543,5,0.048231182399999996,0.16766,0.4,0.0,0.4,0.8259254626959567,0.4091600477695465,0.4,0.0
2632,16,0.0181487574609375,0.033043750000000004,0.1875,0.0625,0.125,0.6675733243800733,0.387252539396286,0.13333333333333333,0.4576271186440678
2649,8,0.04388067,0.1605,0.375,0.0,0.375,0.9441483217418305,0.2843129336833954,0.25,0.391304347826087
2672,17,0.0500937294117647,-0.0573,0.058823529411764705,0.17647058823529413,0.11764705882352942,0.34393791666030826,0.2945573925971985,0.1323529411764706,0.3684210526315789
2684,17,0.08923827910034603,-0.005482352941176481,0.11764705882352941,0.17647058823529413,0.05882352941176472,0.23010702987661866,0.23619985580444336,0.13970588235294118,0.17391304347826086
2724,17,0.013505174256055363,0.029052941176470587,0.058823529411764705,0.0,0.058823529411764705,1.0000000000000002,0.42673972249031067,0.125,0.19047619047619047
2825,9,0.06712976839506173,0.1618777777777778,0.3333333333333333,0.0,0.3333333333333333,0.8301035076496909,0.46643680334091187,0.2222222222222222,0.2727272727272727
2866,15,0.035678910400000007,0.08946,0.2,0.0,0.2,0.8869686867699798,0.37162840366363525,0.13333333333333333,0.40425531914893614
2871,14,0.10466617596938775,-0.22792142857142858,0.07142857142857142,0.42857142857142855,0.3571428571428571,0.8572234961090032,0.42259663343429565,0.14285714285714285,0.6060606060606061
2937,16,0.0799477630859375,0.021593750000000005,0.25,0.125,0.125,0.26499959933927575,0.25125494599342346,0.13333333333333333,0.5362318840579711
2986,9,0.009127506172839505,0.033777777777777775,0.1111111111111111,0.0,0.1111111111111111,0.9999999999999998,0.28629282116889954,0.2222222222222222,0.5
2987,16,0.09920179109375,-0.017412499999999997,0.25,0.125,0.125,0.48930013365402336,0.23651573061943054,0.125,0.3181818181818182
2994,14,0.050966195357142856,0.09065,0.14285714285714285,0.0,0.14285714285714285,0.9606914787130496,0.3251659572124481,0.15384615384615385,0.24324324324324326
3052,18,0.002147314598765432,-0.011238888888888889,0.0,0.05555555555555555,0.05555555555555555,1.0000000000000004,0.44642266631126404,0.1111111111111111,0.575
3064,15,0.12891944106666667,0.11803999999999999,0.26666666666666666,0.2,0.06666666666666665,0.610147574556262,0.41984936594963074,0.1523809523809524,0.4576271186440678
3088,12,0.00020339000000000002,0.0043,0.08333333333333333,0.0,0.08333333333333333,1.0000000000000004,0.39329448342323303,0.16666666666666666,0.56
3119,15,0.07519399093333336,0.003379999999999998,0.26666666666666666,0.13333333333333333,0.13333333333333333,0.7543239628256165,0.2954378128051758,0.13333333333333333,0.5483870967741935
3125,14,0.09749198408163266,-0.07978571428571428,0.07142857142857142,0.14285714285714285,0.07142857142857142,0.6212937499285434,0.3270729184150696,0.14285714285714285,0.5666666666666667
3190,15,0.025513331288888882,-0.05707333333333332,0.06666666666666667,0.13333333333333333,0.06666666666666667,0.9259866191944318,0.3559698760509491,0.13333333333333333,0.37777777777777777
3236,15,0.0615036678222222,0.04978666666666667,0.26666666666666666,0.06666666666666667,0.2,0.41203083048016786,0.31046321988105774,0.14285714285714285,0.6774193548387096
3264,13,0.15074206378698224,0.07810769230769231,0.15384615384615385,0.15384615384615385,0.0,0.5291326860726003,0.22906720638275146,0.16666666666666666,0.23529411764705882
3294,11,0.003644562479338843,0.016045454545454547,0.18181818181818182,0.18181818181818182,0.0,0.9354766217409822,0.2822447419166565,0.2,0.6333333333333333
3310,11,0.06887957603305785,0.07498181818181818,0.2727272727272727,0.09090909090909091,0.1818181818181818,0.4679133945937637,0.21760451793670654,0.2,0.35294117647058826
3311,14,0.0694348745408163,0.02242142857142857,0.14285714285714285,0.14285714285714285,0.0,0.3393883876313565,0.29651451110839844,0.15384615384615385,0.6410256410256411
3382,14,0.14834741229591836,-0.00916428571428572,0.2857142857142857,0.21428571428571427,0.07142857142857142,0.3217918122896681,0.3872067928314209,0.14285714285714285,0.6790123456790124
3401,15,0.07145578462222221,-0.00459333333333333,0.06666666666666667,0.13333333333333333,0.06666666666666667,0.17088628787575452,0.2152365893125534,0.14285714285714285,0.5238095238095238
3409,8,0.11543624234375,0.0798625,0.375,0.125,0.25,0.3576031064151129,0.37486541271209717,0.32142857142857145,0.1
3410,16,0.1270602215234375,-0.09161875,0.0625,0.25,0.1875,0.25436260794789994,0.4220793843269348,0.125,0.6703296703296703
3474,3,0.05081688222222223,0.30116666666666664,0.6666666666666666,0.0,0.6666666666666666,0.7632268123602485,0.5139922499656677,1.0,0.0
3632,15,0.0006562758222222222,-0.006846666666666667,0.0,0.06666666666666667,0.06666666666666667,1.0000000000000007,0.0,0.13333333333333333,0.36363636363636365
3633,13,0.0475503546745562,-0.09246153846153846,0.0,0.15384615384615385,0.15384615384615385,0.9833791514045178,0.28362205624580383,0.15384615384615385,0.3142857142857143
3662,13,0.0,0.0,0.0,0.0,0.0,,0.5267322063446045,0.16666666666666666,0.6578947368421053
3674,10,0.09981555240000001,-0.21224000000000004,0.1,0.4,0.30000000000000004,0.7441045849261857,0.34908393025398254,0.24444444444444444,0.5111111111111111
3715,13,0.06584425159763316,0.05436153846153846,0.07692307692307693,0.07692307692307693,0.0,0.9127423906734605,0.11892257630825043,0.15384615384615385,0.07692307692307693
3762,13,0.1231031976331361,-0.10449230769230769,0.23076923076923078,0.3076923076923077,0.07692307692307693,0.458085383088674,0.4022894501686096,0.15384615384615385,0.4666666666666667
3771,11,0.09645060694214874,0.11388181818181818,0.18181818181818182,0.09090909090909091,0.09090909090909091,0.8404358750869791,0.21614396572113037,0.18181818181818182,0.3103448275862069
3826,14,0.07376053959183675,-0.05534285714285714,0.07142857142857142,0.14285714285714285,0.07142857142857142,0.5254762267516232,0.3510359227657318,0.14285714285714285,0.16129032258064516
3839,12,0.04159807076388889,-0.020858333333333336,0.08333333333333333,0.08333333333333333,0.0,0.4611806809559155,0.2831791043281555,0.16666666666666666,0.7471264367816092
3849,11,0.16402274446280993,-0.1499909090909091,0.09090909090909091,0.36363636363636365,0.2727272727272727,0.3994941506957081,0.2937696576118469,0.18181818181818182,0.4444444444444444
3974,8,0.06110226109375001,0.0296125,0.25,0.125,0.125,0.350252323817049,0.3555607497692108,0.2857142857142857,0.2
4040,12,0.08179174388888891,0.04983333333333334,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.33144173492123136,0.39852428436279297,0.18181818181818182,0.29411764705882354
4066,12,0.10414643722222224,-0.07146666666666666,0.08333333333333333,0.16666666666666666,0.08333333333333333,0.43233284478006845,0.2973865568637848,0.18181818181818182,0.5471698113207547
4094,10,0.043072851599999996,-0.06917999999999999,0.0,0.1,0.1,0.9999999999999996,0.4466902017593384,0.2,0.41935483870967744
4096,5,0.3548608016,0.0066200000000000035,0.4,0.4,0.0,0.4451778905956665,0.24495896697044373,0.7,0.2631578947368421
4104,9,0.11371408469135802,0.007455555555555549,0.3333333333333333,0.2222222222222222,0.1111111111111111,0.371597663007319,0.3215186595916748,0.3055555555555556,0.2413793103448276
4127,6,0.04428973472222222,-0.09411666666666667,0.0,0.16666666666666666,0.16666666666666666,1.0000000000000002,0.38459667563438416,0.4666666666666667,0.2631578947368421
4131,12,0.02792328305555555,0.050383333333333336,0.08333333333333333,0.0,0.08333333333333333,1.0000000000000007,0.41389521956443787,0.16666666666666666,0.2413793103448276
4166,9,0.001789349135802469,0.014955555555555555,0.1111111111111111,0.0,0.1111111111111111,0.9999999999999997,0.23194390535354614,0.2222222222222222,0.2727272727272727
4183,7,0.18090082775510208,0.05182857142857143,0.14285714285714285,0.14285714285714285,0.0,0.47211968114500064,0.2488522231578827,0.38095238095238093,0.3333333333333333
4217,9,0.12066030444444444,-0.06583333333333334,0.2222222222222222,0.2222222222222222,0.0,0.570544390016684,0.24443276226520538,0.2222222222222222,0.627906976744186
4227,6,0.07297493333333334,0.08560000000000001,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.5205725867071804,0.3127953112125397,0.3333333333333333,0.5238095238095238
4235,10,0.1052337729,0.14831,0.3,0.1,0.19999999999999998,0.7486326197173627,0.3535076081752777,0.2222222222222222,0.13043478260869565
4237,12,0.17707271166666663,0.0488,0.25,0.16666666666666666,0.08333333333333334,0.28506645640529904,0.3268079161643982,0.16666666666666666,0.5849056603773585
4367,12,0.009872519097222223,0.029958333333333333,0.08333333333333333,0.0,0.08333333333333333,0.9999999999999993,0.0,0.16666666666666666,0.26666666666666666
4422,10,0.055935700399999996,-0.12864,0.1,0.3,0.19999999999999998,0.8387708610827151,0.51836097240448,0.2222222222222222,0.2
4442,10,0.12592596399999997,-0.1085,0.2,0.2,0.0,0.7592426634736406,0.22682076692581177,0.2,0.5384615384615384
4452,11,0.027030546280991722,0.05199090909090909,0.09090909090909091,0.0,0.09090909090909091,1.0000000000000009,0.0,0.18181818181818182,0.801980198019802
4460,10,0.09800209359999999,0.12412000000000001,0.3,0.1,0.19999999999999998,0.47364265514320136,0.2725171744823456,0.2,0.5609756097560976
4501,11,0.02292668512396694,0.04788181818181818,0.09090909090909091,0.0,0.09090909090909091,0.9999999999999998,0.28521522879600525,0.18181818181818182,0.23076923076923078
4526,11,0.01149498181818182,0.0504,0.18181818181818182,0.0,0.18181818181818182,0.9903889099030005,0.605558454990387,0.18181818181818182,0.25925925925925924
4581,10,0.0,0.0,0.0,0.0,0.0,,0.011318557895720005,0.2222222222222222,0.4594594594594595
4628,7,0.07262427714285713,-0.2256,0.0,0.42857142857142855,0.42857142857142855,0.8419092284094081,0.4542029798030853,0.38095238095238093,0.5294117647058824
4631,10,0.1230090125,0.08965000000000001,0.3,0.2,0.09999999999999998,0.4913593088035924,0.3269408047199249,0.2,0.3793103448275862
4633,7,0.0807832114285714,0.155,0.2857142857142857,0.0,0.2857142857142857,0.904724641507884,0.3760022222995758,0.2857142857142857,0.2
4638,9,0.020789870617283948,0.050977777777777775,0.1111111111111111,0.0,0.1111111111111111,0.9999999999999997,0.48558467626571655,0.25,0.14285714285714285
4657,8,0.15776592250000002,-0.0368,0.125,0.125,0.0,0.39242493687646945,0.13144072890281677,0.25,0.2222222222222222
4667,6,0.09524357333333333,-0.1464,0.0,0.3333333333333333,0.3333333333333333,0.9958789307516359,0.37695425748825073,0.4666666666666667,0.17647058823529413
4680,9,0.1597574987654321,-0.024411111111111113,0.1111111111111111,0.1111111111111111,0.0,0.31027725737695205,0.3655552566051483,0.25,0.45454545454545453
4699,8,0.09510771484375,0.1165625,0.125,0.0,0.125,1.0000000000000002,0.15187875926494598,0.2857142857142857,0.30434782608695654
4712,9,0.003125768888888889,-0.01976666666666667,0.0,0.1111111111111111,0.1111111111111111,1.0000000000000004,0.42581602931022644,0.25,0.7777777777777778
4725,5,0.07440644160000001,-0.22271999999999997,0.0,0.4,0.4,0.9999930882752772,0.5229651927947998,0.4,0.42857142857142855
4744,8,0.15260061687499998,-0.08412499999999999,0.125,0.375,0.25,0.4950024940665065,0.2642788887023926,0.32142857142857145,0.21739130434782608
4812,10,0.008145128000000001,0.0174,0.1,0.1,0.0,0.7760416850510709,0.6425962448120117,0.2,0.18181818181818182
4822,9,0.11259950839506172,0.10397777777777778,0.3333333333333333,0.1111111111111111,0.2222222222222222,0.3322688217669297,0.3838973939418793,0.25,0.1
4854,7,0.03879343387755102,-0.16915714285714284,0.0,0.42857142857142855,0.42857142857142855,0.9525867882294294,0.4143539071083069,0.2857142857142857,0.6470588235294118
4921,7,0.18512442775510204,0.20567142857142856,0.42857142857142855,0.2857142857142857,0.14285714285714285,0.5714881014752851,0.3186870217323303,0.3333333333333333,0.0
4944,8,0.051500436093750004,0.1301875,0.25,0.0,0.25,0.9741048305757849,0.4223394989967346,0.25,0.4166666666666667
4950,7,0.04002262571428571,-0.1251,0.0,0.2857142857142857,0.2857142857142857,0.9526610931121272,0.2209703028202057,0.3333333333333333,0.3333333333333333
5001,9,0.02710667950617284,0.08512222222222222,0.2222222222222222,0.0,0.2222222222222222,0.921495254025198,0.3485974073410034,0.2222222222222222,0.4482758620689655
5014,9,0.10055096765432099,-0.07771111111111112,0.1111111111111111,0.1111111111111111,0.0,0.8837219453924167,0.4043695628643036,0.2222222222222222,0.2727272727272727
5027,7,0.035362499183673464,-0.015128571428571427,0.14285714285714285,0.14285714285714285,0.0,0.3735108108889261,0.31105101108551025,0.2857142857142857,0.14285714285714285
5078,8,0.0081635575,-0.03415,0.0,0.125,0.125,1.0000000000000002,0.0,0.25,0.125
5096,9,0.017430519506172838,-0.046677777777777776,0.0,0.1111111111111111,0.1111111111111111,1.0000000000000002,0.0,0.2222222222222222,0.058823529411764705
5130,9,0.0,0.0,0.0,0.0,0.0,,0.0,0.2222222222222222,0.15789473684210525
5143,8,0.06977847437499998,0.132975,0.25,0.0,0.25,0.9113574989095837,0.6102131605148315,0.25,0.5333333333333333
5168,9,0.03068590222222222,-0.06193333333333333,0.0,0.1111111111111111,0.1111111111111111,1.0,0.0,0.2222222222222222,0.2727272727272727
5188,9,0.021951849876543212,0.07401111111111111,0.2222222222222222,0.0,0.2222222222222222,0.9026638463351977,0.03561161458492279,0.2222222222222222,0.7241379310344828
5198,6,0.030619928888888894,0.11893333333333334,0.3333333333333333,0.0,0.3333333333333333,0.8780902806780934,0.18028756976127625,0.4666666666666667,0.2631578947368421
5226,7,0.012798262448979589,0.04645714285714286,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.6687902045167828,0.34210044145584106,0.3333333333333333,0.17647058823529413
5241,8,0.0081635575,-0.03415,0.0,0.125,0.125,1.0000000000000002,0.2784940302371979,0.25,0.5172413793103449
5250,7,0.06709526816326532,-0.01725714285714286,0.14285714285714285,0.14285714285714285,0.0,0.34710157275098064,0.23076176643371582,0.3333333333333333,0.5625
5254,6,0.05771185333333332,0.08070000000000001,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.6203674975104795,0.5943306684494019,0.4,0.07692307692307693
5256,7,0.04647294408163265,-0.02841428571428572,0.14285714285714285,0.14285714285714285,0.0,0.49890934851933677,0.35468146204948425,0.3333333333333333,0.7254901960784313
5261,6,0.052051301388888895,0.15961666666666666,0.3333333333333333,0.0,0.3333333333333333,0.947667863963366,0.07682874798774719,0.4,0.07692307692307693
5273,5,0.0526612144,0.18686,0.4,0.0,0.4,0.981496848079998,0.23886796832084656,0.4,0.0
5278,5,0.11261382400000002,-0.03440000000000001,0.2,0.2,0.0,0.47111582101414434,0.3651497960090637,0.4,0.4666666666666667
5295,8,0.08845024234375,0.1715375,0.25,0.0,0.25,0.9955615428710157,0.13144299387931824,0.25,0.2222222222222222
5426,7,0.007943521224489793,-0.036385714285714285,0.0,0.14285714285714285,0.14285714285714285,1.0000000000000002,0.0,0.2857142857142857,0.07692307692307693
5451,8,0.0142696575,0.04515,0.125,0.0,0.125,1.0000000000000002,0.2756320536136627,0.25,0.5
5454,7,0.05151207673469387,0.09265714285714285,0.14285714285714285,0.0,0.14285714285714285,1.0000000000000004,0.24379757046699524,0.3333333333333333,0.0
5490,7,0.06007828775510205,-0.015528571428571438,0.14285714285714285,0.14285714285714285,0.0,0.3414517320123039,0.3815217912197113,0.3333333333333333,0.46153846153846156
5506,8,0.058488248593750014,-0.019287500000000006,0.125,0.125,0.0,0.3582920935244815,0.31821978092193604,0.25,0.6666666666666666
